record_id,timestamp,sensor_a,sensor_b,status,comment
M059390,2025-03-03T16:29:50,36.3886,0.625727,repeat,fictional high-volume mock export
M059391,2025-03-04T16:29:51,15.1678,0.921494,missing,fictional high-volume mock export
M059392,2025-03-05T16:29:52,56.7453,0.548414,ok,fictional high-volume mock export
M059393,2025-03-06T16:29:53,46.3635,0.505557,check,fictional high-volume mock export
M059394,2025-03-07T16:29:54,66.1085,0.081481,repeat,fictional high-volume mock export
M059395,2025-03-08T16:29:55,88.2758,0.986302,missing,fictional high-volume mock export
M059396,2025-03-09T16:29:56,49.5623,0.219059,ok,fictional high-volume mock export
M059397,2025-03-10T16:29:57,20.0515,0.716015,check,fictional high-volume mock export
M059398,2025-03-11T16:29:58,37.0575,0.335994,repeat,fictional high-volume mock export
M059399,2025-03-12T16:29:59,47.7852,0.695631,missing,fictional high-volume mock export
M059400,2025-03-13T16:30:00,51.1916,0.645529,ok,fictional high-volume mock export
M059401,2025-03-14T16:30:01,37.4887,0.454439,check,fictional high-volume mock export
M059402,2025-03-15T16:30:02,19.2692,0.972324,repeat,fictional high-volume mock export
M059403,2025-03-16T16:30:03,34.592,0.131684,missing,fictional high-volume mock export
M059404,2025-03-17T16:30:04,26.3621,0.574532,ok,fictional high-volume mock export
M059405,2025-03-18T16:30:05,25.5747,0.897005,check,fictional high-volume mock export
M059406,2025-03-19T16:30:06,26.0071,0.894337,repeat,fictional high-volume mock export
M059407,2025-03-20T16:30:07,71.6284,0.659704,missing,fictional high-volume mock export
M059408,2025-03-21T16:30:08,70.8206,0.428618,ok,fictional high-volume mock export
M059409,2025-03-22T16:30:09,46.3599,0.091034,check,fictional high-volume mock export
M059410,2025-03-23T16:30:10,49.402,0.292259,repeat,fictional high-volume mock export
M059411,2025-03-24T16:30:11,18.7661,0.158992,missing,fictional high-volume mock export
M059412,2025-03-25T16:30:12,29.9563,0.531071,ok,fictional high-volume mock export
M059413,2025-03-26T16:30:13,10.1012,0.77528,check,fictional high-volume mock export
M059414,2025-03-27T16:30:14,76.9263,0.252591,repeat,fictional high-volume mock export
M059415,2025-03-28T16:30:15,77.4344,0.088702,missing,fictional high-volume mock export
M059416,2025-03-01T16:30:16,40.7324,0.989025,ok,fictional high-volume mock export
M059417,2025-03-02T16:30:17,11.5947,0.939642,check,fictional high-volume mock export
M059418,2025-03-03T16:30:18,20.9062,0.007855,repeat,fictional high-volume mock export
M059419,2025-03-04T16:30:19,51.1463,0.784439,missing,fictional high-volume mock export
M059420,2025-03-05T16:30:20,56.9492,0.723384,ok,fictional high-volume mock export
M059421,2025-03-06T16:30:21,20.2753,0.072238,check,fictional high-volume mock export
M059422,2025-03-07T16:30:22,33.6942,0.885518,repeat,fictional high-volume mock export
M059423,2025-03-08T16:30:23,26.3189,0.165748,missing,fictional high-volume mock export
M059424,2025-03-09T16:30:24,23.8457,0.028486,ok,fictional high-volume mock export
M059425,2025-03-10T16:30:25,71.6531,0.053766,check,fictional high-volume mock export
M059426,2025-03-11T16:30:26,24.1243,0.895935,repeat,fictional high-volume mock export
M059427,2025-03-12T16:30:27,14.5036,0.749718,missing,fictional high-volume mock export
M059428,2025-03-13T16:30:28,63.5874,0.210546,ok,fictional high-volume mock export
M059429,2025-03-14T16:30:29,66.9929,0.252627,check,fictional high-volume mock export
M059430,2025-03-15T16:30:30,20.251,0.937413,repeat,fictional high-volume mock export
M059431,2025-03-16T16:30:31,66.4467,0.226261,missing,fictional high-volume mock export
M059432,2025-03-17T16:30:32,50.1649,0.446117,ok,fictional high-volume mock export
M059433,2025-03-18T16:30:33,16.2747,0.552807,check,fictional high-volume mock export
M059434,2025-03-19T16:30:34,83.7696,0.17806,repeat,fictional high-volume mock export
M059435,2025-03-20T16:30:35,77.6393,0.115906,missing,fictional high-volume mock export
M059436,2025-03-21T16:30:36,42.4195,0.40007,ok,fictional high-volume mock export
M059437,2025-03-22T16:30:37,73.9404,0.36401,check,fictional high-volume mock export
M059438,2025-03-23T16:30:38,36.8867,0.323053,repeat,fictional high-volume mock export
M059439,2025-03-24T16:30:39,17.874,0.340308,missing,fictional high-volume mock export
M059440,2025-03-25T16:30:40,23.9858,0.430417,ok,fictional high-volume mock export
M059441,2025-03-26T16:30:41,72.3626,0.242266,check,fictional high-volume mock export
M059442,2025-03-27T16:30:42,74.9243,0.73694,repeat,fictional high-volume mock export
M059443,2025-03-28T16:30:43,39.677,0.521807,missing,fictional high-volume mock export
M059444,2025-03-01T16:30:44,31.6441,0.064093,ok,fictional high-volume mock export
M059445,2025-03-02T16:30:45,32.9858,0.056731,check,fictional high-volume mock export
M059446,2025-03-03T16:30:46,15.7232,0.489141,repeat,fictional high-volume mock export
M059447,2025-03-04T16:30:47,71.8754,0.324972,missing,fictional high-volume mock export
M059448,2025-03-05T16:30:48,53.1541,0.345444,ok,fictional high-volume mock export
M059449,2025-03-06T16:30:49,14.5675,0.424913,check,fictional high-volume mock export
M059450,2025-03-07T16:30:50,21.602,0.972071,repeat,fictional high-volume mock export
M059451,2025-03-08T16:30:51,38.1652,0.175161,missing,fictional high-volume mock export
M059452,2025-03-09T16:30:52,12.8048,0.440432,ok,fictional high-volume mock export
M059453,2025-03-10T16:30:53,21.0881,0.03083,check,fictional high-volume mock export
M059454,2025-03-11T16:30:54,74.623,0.069615,repeat,fictional high-volume mock export
M059455,2025-03-12T16:30:55,52.8932,0.470953,missing,fictional high-volume mock export
M059456,2025-03-13T16:30:56,63.0662,0.320556,ok,fictional high-volume mock export
M059457,2025-03-14T16:30:57,60.2582,0.850919,check,fictional high-volume mock export
M059458,2025-03-15T16:30:58,38.1753,0.605771,repeat,fictional high-volume mock export
M059459,2025-03-16T16:30:59,68.0591,0.587439,missing,fictional high-volume mock export
M059460,2025-03-17T16:31:00,18.99,0.135681,ok,fictional high-volume mock export
M059461,2025-03-18T16:31:01,16.5836,0.289817,check,fictional high-volume mock export
M059462,2025-03-19T16:31:02,32.2598,0.62891,repeat,fictional high-volume mock export
M059463,2025-03-20T16:31:03,84.7683,0.153915,missing,fictional high-volume mock export
M059464,2025-03-21T16:31:04,27.8275,0.237881,ok,fictional high-volume mock export
M059465,2025-03-22T16:31:05,64.6257,0.520921,check,fictional high-volume mock export
M059466,2025-03-23T16:31:06,85.8273,0.088697,repeat,fictional high-volume mock export
M059467,2025-03-24T16:31:07,21.4093,0.014713,missing,fictional high-volume mock export
M059468,2025-03-25T16:31:08,10.3236,0.902977,ok,fictional high-volume mock export
M059469,2025-03-26T16:31:09,86.3516,0.422623,check,fictional high-volume mock export
M059470,2025-03-27T16:31:10,24.1756,0.668852,repeat,fictional high-volume mock export
M059471,2025-03-28T16:31:11,15.22,0.443395,missing,fictional high-volume mock export
M059472,2025-03-01T16:31:12,86.0974,0.290292,ok,fictional high-volume mock export
M059473,2025-03-02T16:31:13,28.4638,0.22617,check,fictional high-volume mock export
M059474,2025-03-03T16:31:14,41.0894,0.304712,repeat,fictional high-volume mock export
M059475,2025-03-04T16:31:15,43.4663,0.860336,missing,fictional high-volume mock export
M059476,2025-03-05T16:31:16,36.7115,0.841663,ok,fictional high-volume mock export
M059477,2025-03-06T16:31:17,39.164,0.046906,check,fictional high-volume mock export
M059478,2025-03-07T16:31:18,28.3091,0.021205,repeat,fictional high-volume mock export
M059479,2025-03-08T16:31:19,54.9061,0.735025,missing,fictional high-volume mock export
M059480,2025-03-09T16:31:20,51.1014,0.936139,ok,fictional high-volume mock export
M059481,2025-03-10T16:31:21,24.2711,0.972181,check,fictional high-volume mock export
M059482,2025-03-11T16:31:22,70.6002,0.36578,repeat,fictional high-volume mock export
M059483,2025-03-12T16:31:23,80.726,0.362522,missing,fictional high-volume mock export
M059484,2025-03-13T16:31:24,24.5656,0.379209,ok,fictional high-volume mock export
M059485,2025-03-14T16:31:25,43.5567,0.662087,check,fictional high-volume mock export
M059486,2025-03-15T16:31:26,66.7702,0.036581,repeat,fictional high-volume mock export
M059487,2025-03-16T16:31:27,34.5984,0.331883,missing,fictional high-volume mock export
M059488,2025-03-17T16:31:28,60.2647,0.555133,ok,fictional high-volume mock export
M059489,2025-03-18T16:31:29,26.0717,0.254882,check,fictional high-volume mock export
M059490,2025-03-19T16:31:30,39.4418,0.244471,repeat,fictional high-volume mock export
M059491,2025-03-20T16:31:31,40.9553,0.966851,missing,fictional high-volume mock export
M059492,2025-03-21T16:31:32,86.5249,0.518866,ok,fictional high-volume mock export
M059493,2025-03-22T16:31:33,32.2934,0.000509,check,fictional high-volume mock export
M059494,2025-03-23T16:31:34,64.1218,0.393349,repeat,fictional high-volume mock export
M059495,2025-03-24T16:31:35,64.0223,0.163178,missing,fictional high-volume mock export
M059496,2025-03-25T16:31:36,46.9357,0.410601,ok,fictional high-volume mock export
M059497,2025-03-26T16:31:37,68.8386,0.734608,check,fictional high-volume mock export
M059498,2025-03-27T16:31:38,66.0229,0.654873,repeat,fictional high-volume mock export
M059499,2025-03-28T16:31:39,71.5841,0.809951,missing,fictional high-volume mock export
M059500,2025-03-01T16:31:40,70.3531,0.103123,ok,fictional high-volume mock export
M059501,2025-03-02T16:31:41,47.2769,0.452462,check,fictional high-volume mock export
M059502,2025-03-03T16:31:42,15.8283,0.359617,repeat,fictional high-volume mock export
M059503,2025-03-04T16:31:43,23.0697,0.083904,missing,fictional high-volume mock export
M059504,2025-03-05T16:31:44,52.7339,0.436025,ok,fictional high-volume mock export
M059505,2025-03-06T16:31:45,61.037,0.904233,check,fictional high-volume mock export
M059506,2025-03-07T16:31:46,47.1286,0.413484,repeat,fictional high-volume mock export
M059507,2025-03-08T16:31:47,70.0856,0.653134,missing,fictional high-volume mock export
M059508,2025-03-09T16:31:48,65.385,0.154729,ok,fictional high-volume mock export
M059509,2025-03-10T16:31:49,89.4313,0.305161,check,fictional high-volume mock export
M059510,2025-03-11T16:31:50,76.8356,0.366828,repeat,fictional high-volume mock export
M059511,2025-03-12T16:31:51,40.2062,0.51734,missing,fictional high-volume mock export
M059512,2025-03-13T16:31:52,57.2363,0.48302,ok,fictional high-volume mock export
M059513,2025-03-14T16:31:53,16.8932,0.818602,check,fictional high-volume mock export
M059514,2025-03-15T16:31:54,71.4431,0.774892,repeat,fictional high-volume mock export
M059515,2025-03-16T16:31:55,45.8147,0.936635,missing,fictional high-volume mock export
M059516,2025-03-17T16:31:56,45.5617,0.343306,ok,fictional high-volume mock export
M059517,2025-03-18T16:31:57,74.7973,0.358336,check,fictional high-volume mock export
M059518,2025-03-19T16:31:58,33.6232,0.13791,repeat,fictional high-volume mock export
M059519,2025-03-20T16:31:59,68.7479,0.317025,missing,fictional high-volume mock export
M059520,2025-03-21T16:32:00,15.2549,0.140699,ok,fictional high-volume mock export
M059521,2025-03-22T16:32:01,41.9381,0.65908,check,fictional high-volume mock export
M059522,2025-03-23T16:32:02,86.2355,0.118823,repeat,fictional high-volume mock export
M059523,2025-03-24T16:32:03,46.2555,0.079009,missing,fictional high-volume mock export
M059524,2025-03-25T16:32:04,70.0111,0.478807,ok,fictional high-volume mock export
M059525,2025-03-26T16:32:05,84.0279,0.676437,check,fictional high-volume mock export
M059526,2025-03-27T16:32:06,45.1842,0.9169,repeat,fictional high-volume mock export
M059527,2025-03-28T16:32:07,21.2313,0.138438,missing,fictional high-volume mock export
M059528,2025-03-01T16:32:08,78.0979,0.894794,ok,fictional high-volume mock export
M059529,2025-03-02T16:32:09,65.3733,0.552014,check,fictional high-volume mock export
M059530,2025-03-03T16:32:10,64.9492,0.659976,repeat,fictional high-volume mock export
M059531,2025-03-04T16:32:11,58.9748,0.991986,missing,fictional high-volume mock export
M059532,2025-03-05T16:32:12,85.1268,0.72829,ok,fictional high-volume mock export
M059533,2025-03-06T16:32:13,24.0455,0.657316,check,fictional high-volume mock export
M059534,2025-03-07T16:32:14,57.7007,0.56372,repeat,fictional high-volume mock export
M059535,2025-03-08T16:32:15,46.4676,0.196392,missing,fictional high-volume mock export
M059536,2025-03-09T16:32:16,57.0457,0.466482,ok,fictional high-volume mock export
M059537,2025-03-10T16:32:17,40.8309,0.235645,check,fictional high-volume mock export
M059538,2025-03-11T16:32:18,75.924,0.307651,repeat,fictional high-volume mock export
M059539,2025-03-12T16:32:19,60.7702,0.329412,missing,fictional high-volume mock export
M059540,2025-03-13T16:32:20,57.497,0.857841,ok,fictional high-volume mock export
M059541,2025-03-14T16:32:21,76.7982,0.339969,check,fictional high-volume mock export
M059542,2025-03-15T16:32:22,40.1591,0.679865,repeat,fictional high-volume mock export
M059543,2025-03-16T16:32:23,29.1076,0.912902,missing,fictional high-volume mock export
M059544,2025-03-17T16:32:24,78.633,0.797917,ok,fictional high-volume mock export
M059545,2025-03-18T16:32:25,46.7337,0.077553,check,fictional high-volume mock export
M059546,2025-03-19T16:32:26,71.9623,0.714612,repeat,fictional high-volume mock export
M059547,2025-03-20T16:32:27,37.4448,0.973281,missing,fictional high-volume mock export
M059548,2025-03-21T16:32:28,30.9588,0.161408,ok,fictional high-volume mock export
M059549,2025-03-22T16:32:29,32.4915,0.428258,check,fictional high-volume mock export
M059550,2025-03-23T16:32:30,21.8318,0.770528,repeat,fictional high-volume mock export
M059551,2025-03-24T16:32:31,33.0425,0.194728,missing,fictional high-volume mock export
M059552,2025-03-25T16:32:32,10.2122,0.809069,ok,fictional high-volume mock export
M059553,2025-03-26T16:32:33,80.4511,0.083304,check,fictional high-volume mock export
M059554,2025-03-27T16:32:34,68.3829,0.907832,repeat,fictional high-volume mock export
M059555,2025-03-28T16:32:35,24.8025,0.785952,missing,fictional high-volume mock export
M059556,2025-03-01T16:32:36,56.5573,0.713201,ok,fictional high-volume mock export
M059557,2025-03-02T16:32:37,30.7104,0.057143,check,fictional high-volume mock export
M059558,2025-03-03T16:32:38,55.5154,0.139575,repeat,fictional high-volume mock export
M059559,2025-03-04T16:32:39,81.8072,0.898884,missing,fictional high-volume mock export
M059560,2025-03-05T16:32:40,26.8237,0.390293,ok,fictional high-volume mock export
M059561,2025-03-06T16:32:41,73.9657,0.235926,check,fictional high-volume mock export
M059562,2025-03-07T16:32:42,83.632,0.276564,repeat,fictional high-volume mock export
M059563,2025-03-08T16:32:43,63.5019,0.787162,missing,fictional high-volume mock export
M059564,2025-03-09T16:32:44,37.6392,0.284404,ok,fictional high-volume mock export
M059565,2025-03-10T16:32:45,27.9497,0.866826,check,fictional high-volume mock export
M059566,2025-03-11T16:32:46,50.2674,0.923348,repeat,fictional high-volume mock export
M059567,2025-03-12T16:32:47,21.265,0.298636,missing,fictional high-volume mock export
M059568,2025-03-13T16:32:48,12.3996,0.835275,ok,fictional high-volume mock export
M059569,2025-03-14T16:32:49,48.6633,0.168201,check,fictional high-volume mock export
M059570,2025-03-15T16:32:50,41.8291,0.169665,repeat,fictional high-volume mock export
M059571,2025-03-16T16:32:51,73.0642,0.011951,missing,fictional high-volume mock export
M059572,2025-03-17T16:32:52,42.448,0.220677,ok,fictional high-volume mock export
M059573,2025-03-18T16:32:53,87.9458,0.549629,check,fictional high-volume mock export
